file	start	end	angles
sdk/packages/gallery/scripts/gen-testid-registry.mjs	1	139	equivalence,kit-migration-reconciliation,config-seam
sdk/packages/gallery/scripts/gen-testid-registry.test.mjs	1	66	clean-build,pure-fn-coverage,regex-fidelity
sdk/packages/gallery/scripts/lib/gallery-config.mjs	29	43	config-seam,backward-compat,app-agnostic
src-app/ui/gallery.config.json	16	18	cross-workspace,backward-compat,additive
src-app/ui/package.json	144	145	equivalence,repoint,script-hygiene
src-app/ui/scripts/gen-testid-registry.mjs	0	0	source-deletion,no-divergent-duplicate
src-app/ui/src/dev/gallery/support/registry-core.ts	0	0	source-deletion,shim-retirement,no-divergent-duplicate
src-app/desktop/ui/gallery.config.json	1	11	cross-workspace,byte-stable-union,mirrored-paths
src-app/desktop/ui/package.json	70	71	equivalence,repoint,parity
src-app/desktop/ui/src/dev/gallery/main.tsx	1	20	render-through-package,boot-seam,web-parity
src-app/desktop/ui/src/dev/gallery/galleryConfig.ts	1	123	DI-seam,page-focus-correctness,loader-parity
src-app/desktop/ui/src/dev/gallery/module-seed.ts	1	65	cassette-merge-safety,page-focus-correctness,cross-workspace
src-app/desktop/ui/src/dev/gallery/mockApi.ts	1	41	generated-parity,type-binding,web-parity
src-app/desktop/ui/src/dev/gallery/fixtures/index.ts	1	11	dead-code-removal,cassette-composition
src-app/desktop/ui/src/dev/gallery/GalleryPage.tsx	0	0	source-deletion,no-divergent-duplicate
src-app/desktop/ui/src/dev/gallery/pages.tsx	0	0	source-deletion,no-divergent-duplicate
src-app/desktop/ui/src/dev/gallery/overlays.tsx	0	0	source-deletion,no-divergent-duplicate
src-app/desktop/ui/src/dev/gallery/surfaces.ts	0	0	source-deletion,no-divergent-duplicate
src-app/desktop/ui/src/dev/gallery/matrix.ts	0	0	source-deletion,no-divergent-duplicate
src-app/desktop/ui/src/dev/gallery/useGalleryTheme.ts	0	0	source-deletion,no-divergent-duplicate
src-app/desktop/ui/src/dev/gallery/story.tsx	0	0	source-deletion,no-divergent-duplicate
src-app/desktop/ui/src/dev/gallery/seed.ts	0	0	source-deletion,folded-into-config
