file	start	end	angles
src-app/ui/src/components/ui/testIds.generated.ts	1	9999	correctness,patterns-conformance,tests-quality
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1	9999	correctness,patterns-conformance,tests-quality
src-app/ui/src/dev/gallery/coverage.ts	1	9999	correctness,patterns-conformance,tests-quality
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	1	9999	correctness,patterns-conformance,tests-quality
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1	9999	correctness,patterns-conformance,tests-quality
src-app/ui/src/index.css	1	9999	patterns-conformance,correctness,test-reality
src-app/ui/src/index.css.auth-backdrop.test.ts	1	9999	test-reality,tests-quality,correctness
src-app/ui/src/modules/app/SetupPage.tsx	1	9999	state-management,precedent-fidelity,correctness,new-rendering-context
src-app/ui/src/modules/app/module.tsx	1	9999	new-rendering-context,concurrency,perms
src-app/ui/src/modules/auth/AuthPage.tsx	1	9999	state-management,precedent-fidelity,correctness,a11y
src-app/ui/src/modules/auth/AuthScreenLayout.tsx	1	9999	correctness,error-handling,a11y,concurrency,precedent-fidelity,affordance-parity,design-in-context,responsive-fidelity
src-app/ui/src/modules/auth/AuthThemeToggle.tsx	1	9999	precedent-fidelity,affordance-parity,responsive-fidelity,error-handling,i18n,correctness
src-app/ui/tests/e2e/auth/auth-backdrop-theme.spec.ts	1	9999	tests-quality,test-reality,api-contract,security
src-app/ui/tests/e2e/auth/auth-responsive.spec.ts	1	9999	tests-quality,responsive-fidelity,correctness
src-app/ui/tests/e2e/auth/login-backdrop.spec.ts	1	9999	tests-quality,a11y,correctness
src-app/ui/tests/e2e/auth/login-theme-toggle.spec.ts	1	9999	tests-quality,test-reality,correctness
src-app/ui/tests/e2e/setup/setup-theme-toggle.spec.ts	1	9999	tests-quality,test-reality,correctness
src-app/ui/tests/e2e/setup/setup.spec.ts	1	9999	tests-quality,a11y,correctness
src-app/ui/src/modules/auth/LoginForm.tsx	1	9999	correctness,precedent-fidelity,a11y,patterns-conformance
src-app/ui/src/modules/auth/RegisterForm.tsx	1	9999	correctness,precedent-fidelity,a11y
src-app/ui/tests/e2e/auth/auth-header-in-card.spec.ts	1	9999	tests-quality,test-reality,a11y,correctness
