file	start	end	angles
src-app/ui/src/modules/chat/components/ChatMessage.tsx	1	400	correctness,perf,regressions,state-management,error-handling
src-app/ui/src/modules/mcp/chat-extension/extension.tsx	1	900	correctness,edge-cases,error-handling,state-management,concurrency,perf,security,perms-authz,api-contract,regressions,patterns-conformance,a11y,i18n-copy,naming
src-app/ui/src/modules/chat/core/utils/normalizeToolResultOrder.ts	1	92	correctness,error-handling,regressions,perf,patterns-conformance
src-app/ui/src/modules/chat/core/utils/normalizeToolResultOrder.test.ts	1	102	tests-quality,correctness,patterns-conformance
src-app/ui/src/modules/mcp/chat-extension/toolRun.ts	1	93	correctness,security,api-contract,concurrency,patterns-conformance,naming,error-handling
src-app/ui/src/modules/mcp/chat-extension/toolRun.test.ts	1	104	tests-quality,correctness,patterns-conformance
src-app/ui/src/dev/gallery/fixtures/chat-deep.ts	1	500	patterns-conformance,tests-quality,state-management,correctness
src-app/ui/src/dev/gallery/deepStates.tsx	1	210	patterns-conformance,tests-quality,state-management,correctness
src-app/ui/tests/e2e/07-mcp/tool-group-artifact-grouping.spec.ts	1	113	tests-quality,correctness,patterns-conformance
src-app/ui/tests/e2e/07-mcp/tool-group-auto-open.spec.ts	1	142	tests-quality,correctness,patterns-conformance
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1	3200	patterns-conformance,correctness,tests-quality
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1	3400	patterns-conformance,correctness,tests-quality
