file	start	end	angles
src-app/Cargo.lock	314	329	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	336	336	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	346	357	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	727	727	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	747	747	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	750	750	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	853	874	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	2200	2213	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	2220	2220	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	3076	3085	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	4077	4077	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	4696	4696	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	6006	6014	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	6021	6021	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	7464	7476	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	10299	10326	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	10794	10828	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12446	12462	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12469	12469	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12471	12471	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12474	12474	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12517	12525	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12716	12716	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12762	12762	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12767	12768	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12788	12788	correctness,security,perms-authz,api-contract,error-handling
src-app/Cargo.lock	12802	12802	correctness,security,perms-authz,api-contract,error-handling
