file	start	end	angles
src-app/ui/src/components/common/imageSrcPolicy.ts	1	100000	correctness,error-handling,patterns-conformance,security,api-contract,state-management,perf,concurrency,a11y,tests-quality,perms-authz,i18n-copy
src-app/ui/src/components/common/reservedImageBox.ts	1	100000	correctness,error-handling,patterns-conformance,security,api-contract,state-management,perf,concurrency,a11y,tests-quality,perms-authz,i18n-copy
src-app/ui/src/components/common/ReservedImage.tsx	1	100000	correctness,error-handling,patterns-conformance,security,api-contract,state-management,perf,concurrency,a11y,tests-quality,perms-authz,i18n-copy
src-app/ui/src/modules/chat/components/MessageList.tsx	1	100000	correctness,error-handling,patterns-conformance,security,api-contract,state-management,perf,concurrency,a11y,tests-quality,perms-authz,i18n-copy
src-app/ui/src/modules/chat/core/utils/estimateMessageHeight.ts	1	100000	correctness,error-handling,patterns-conformance,security,api-contract,state-management,perf,concurrency,a11y,tests-quality,perms-authz,i18n-copy
src-app/ui/src/modules/chat/core/utils/measuredHeightCache.ts	1	100000	correctness,error-handling,patterns-conformance,security,api-contract,state-management,perf,concurrency,a11y,tests-quality,perms-authz,i18n-copy
src-app/ui/src/modules/chat/core/utils/scrollAnchor.utils.ts	1	100000	correctness,error-handling,patterns-conformance,security,api-contract,state-management,perf,concurrency,a11y,tests-quality,perms-authz,i18n-copy
src-app/ui/src/modules/chat/core/utils/useStreamdownComponents.tsx	1	100000	correctness,error-handling,patterns-conformance,security,api-contract,state-management,perf,concurrency,a11y,tests-quality,perms-authz,i18n-copy
src-app/ui/src/components/common/imageSrcPolicy.test.ts	1	100000	tests-quality,perms-authz,i18n-copy
src-app/ui/src/components/common/reservedImageBox.test.ts	1	100000	tests-quality,perms-authz,i18n-copy
src-app/ui/src/modules/chat/core/utils/estimateMessageHeight.test.ts	1	100000	tests-quality,perms-authz,i18n-copy
src-app/ui/src/modules/chat/core/utils/measuredHeightCache.test.ts	1	100000	tests-quality,perms-authz,i18n-copy
src-app/ui/src/modules/chat/core/utils/scrollAnchor.utils.test.ts	1	100000	tests-quality,perms-authz,i18n-copy
src-app/ui/tests/e2e/chat/message-scroll-perf.spec.ts	1	100000	tests-quality,perms-authz,i18n-copy
src-app/ui/tests/e2e/chat/message-scroll-image-stability.spec.ts	1	100000	tests-quality,perms-authz,i18n-copy
