file	start	end	angles
src-app/server/migrations/00000000000158_add_users_token_version.sql	1	1027	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/auth/handlers.rs	1	3337	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/auth/jwt.rs	1	1552	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/auth/jwt_extractor.rs	1	1248	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/auth/refresh_tokens.rs	1	1385	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/chat/stream/handler.rs	1	1233	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/mcp/client/manager.rs	1	1410	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/mcp/handlers/test_connection.rs	1	1534	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/mcp/resource_link.rs	1	2093	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/permissions/extractors.rs	1	1215	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/sync/handlers.rs	1	1211	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/src/modules/user/repository.rs	1	1721	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/tests/auth/mod.rs	1	2563	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/tests/auth/session_refresh_test.rs	1	2329	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/tests/mcp/builtin_test_connection_test.rs	1	1177	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/server/tests/sync/delivery_test.rs	1	1323	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/ui/src/modules/auth/Auth.store.test.ts	1	1180	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/ui/src/modules/auth/Auth.store.ts	1	1869	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/ui/tests/e2e/auth/logout.spec.ts	1	1138	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
src-app/ui/tests/e2e/sync/session-sync.spec.ts	1	1288	security,perms-authz,correctness,concurrency,error-handling,regressions,state-management,api-contract,patterns-conformance,tests-quality
