file	start	end	angles
src-app/ui/src/modules/chat/stores/ChatHistory.store.ts	1	99999	correctness,concurrency,state-management,perf,scale-performance,a11y,patterns-conformance,precedent-fidelity,affordance-parity,reactive-read-in-loop,design-in-context,tests-quality,api-contract,error-handling,new-rendering-context,security-authz
src-app/ui/src/modules/chat/widgets/RecentConversationsWidget.tsx	1	99999	correctness,concurrency,state-management,perf,scale-performance,a11y,responsive-fidelity,patterns-conformance,precedent-fidelity,affordance-parity,reactive-read-in-loop,design-in-context,tests-quality,api-contract,error-handling,new-rendering-context,i18n,security-authz
src-app/ui/src/components/ui/kit/menu.tsx	1	99999	correctness,concurrency,state-management,perf,a11y,responsive-fidelity,patterns-conformance,precedent-fidelity,affordance-parity,reactive-read-in-loop,design-in-context,tests-quality,api-contract
src-app/ui/src/components/ui/index.ts	1	99999	patterns-conformance,precedent-fidelity,affordance-parity,reactive-read-in-loop,design-in-context
src-app/ui/src/dev/gallery/seededSurfaces.tsx	1	99999	correctness,concurrency,state-management,perf,scale-performance,a11y,responsive-fidelity,patterns-conformance,precedent-fidelity,affordance-parity,design-in-context
src-app/ui/src/dev/gallery/stateCoverage.ts	1	99999	patterns-conformance,precedent-fidelity,affordance-parity,reactive-read-in-loop,design-in-context
src-app/ui/src/modules/chat/stores/ChatHistory.store.test.ts	1	99999	correctness,concurrency,state-management,tests-quality,api-contract,error-handling,new-rendering-context,i18n,security-authz
src-app/ui/tests/e2e/chat/sidebar-recent-infinite-scroll.spec.ts	1	99999	tests-quality,api-contract,error-handling,new-rendering-context,i18n,security-authz
src-app/ui/src/components/ui/testIds.generated.ts	1	99999	patterns-conformance,api-contract,tests-quality
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1	99999	patterns-conformance,api-contract,tests-quality
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1	99999	patterns-conformance,api-contract,tests-quality
src-app/ui/src/modules/chat/components/ConversationList.tsx	1	99999	patterns-conformance,state-management,correctness
