file	start	end	angles
src-app/desktop/ui/biome.json	1	1000000	patterns-conformance,security,api-contract
src-app/desktop/ui/src/dev/gallery/STATE_MATRIX.md	1	1000000	patterns-conformance,correctness,tests-quality
src-app/desktop/ui/src/dev/gallery/stateMatrix.generated.ts	1	1000000	patterns-conformance,correctness,tests-quality
src-app/desktop/ui/src/modules/desktop-base/module.tsx	1	1000000	correctness,state-management,error-handling
src-app/desktop/ui/src/modules/host-mount/conversation-extension/components/ConversationMountsControl.tsx	1	1000000	correctness,state-management,error-handling
src-app/desktop/ui/src/modules/tunnel-auth/MagicLinkPage.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/biome-plugins/no-store-internal-state.grit	1	1000000	patterns-conformance,security,api-contract
src-app/ui/biome.json	1	1000000	patterns-conformance,security,api-contract
src-app/ui/package.json	1	1000000	tests-quality,correctness,patterns-conformance
src-app/ui/scripts/node-test-hooks.mjs	1	1000000	tests-quality,correctness,patterns-conformance
src-app/ui/scripts/node-test-loader.mjs	1	1000000	tests-quality,correctness,patterns-conformance
src-app/ui/src/core/__test-stubs__/events.ts	1	1000000	tests-quality,correctness,patterns-conformance
src-app/ui/src/core/__test-stubs__/module-system.ts	1	1000000	tests-quality,correctness,patterns-conformance
src-app/ui/src/core/module-system/store.ts	1	1000000	correctness,state-management,patterns-conformance,api-contract,concurrency
src-app/ui/src/core/store-kit.test.ts	1	1000000	tests-quality,correctness,patterns-conformance
src-app/ui/src/core/store-kit.ts	1	1000000	correctness,state-management,patterns-conformance,api-contract,concurrency
src-app/ui/src/core/stores.test.ts	1	1000000	tests-quality,correctness,patterns-conformance
src-app/ui/src/core/stores.ts	1	1000000	correctness,state-management,patterns-conformance,api-contract,concurrency
src-app/ui/src/modules/app/module.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/assistant/chat-extension/extension.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/chat/components/BranchNavigator.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/chat/components/ConversationList.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/chat/components/EditingMessageBanner.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/chat/components/MessageActions.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/chat/extensions/export/extension.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/chat/extensions/text/extension.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/chat/pages/ChatHistoryPage.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/chat/widgets/RecentConversationsWidget.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/file/chat-extension/components/FilePreviewList.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/file/chat-extension/components/FileUploadArea.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/file/chat-extension/components/InlineFilePreview.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/file/chat-extension/extension.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/file/components/FileVersionBar.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/file/viewers/shared/chrome.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/hub/HubPage.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/hub/modules/llm-models/hooks/useHubModelDownloadGate.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/hub/modules/mcp/module.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/layouts/app-layout/AppLayout.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/layouts/app-layout/components/HeaderBarContainer.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/literature/components/LiteratureScreeningPanel.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/literature/components/LiteratureToolResultCard.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/llm-provider/components/widgets/DownloadIndicatorWidget.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/mcp/chat-extension/components/ToolCallPendingApprovalContent.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/mcp/chat-extension/extension.tsx	1	1000000	correctness,state-management,error-handling
src-app/ui/src/modules/onboarding/guides/getting-started/components/FinishStep.tsx	1	1000000	correctness,state-management,error-handling
